date,dollar_volume_b,top3_share_pct,rise_pct,vix
2024-06-27,6.143778843725586,43.28231162119921,50.495049504950494,12.239999771118164
2024-06-28,9.754629316309357,45.282951877285385,50.495049504950494,12.4399995803833
2024-07-01,8.548353205555344,44.63208145366634,36.633663366336634,12.220000267028809
2024-07-02,7.722223875059128,43.567909607951435,65.34653465346535,12.029999732971191
2024-07-03,5.8727565455875395,46.30067390340804,49.504950495049506,12.09000015258789
2024-07-05,6.431879179955292,42.338130860658836,57.42574257425742,12.479999542236328
2024-07-08,6.464176567809296,45.62102780708984,49.504950495049506,12.369999885559082
2024-07-09,7.144361387447357,50.5099146384412,40.5940594059406,12.510000228881836
2024-07-10,7.154588859215545,43.26144778435142,81.1881188118812,12.850000381469727
2024-07-11,11.104388311618042,44.51179865708512,67.32673267326733,12.920000076293945
2024-07-12,8.750024837231445,46.95283920049801,68.31683168316832,12.460000038146973
2024-07-15,9.464995081671143,48.892235481559524,59.4059405940594,13.119999885559082
2024-07-16,9.863909614561845,54.72969518297358,84.15841584158416,13.1899995803833
2024-07-17,12.684166278190613,45.738101870758165,64.35643564356435,14.479999542236328
2024-07-18,11.170358544099427,51.032062528349876,16.831683168316832,15.930000305175781
2024-07-19,8.977516059045792,50.018368222900314,27.722772277227726,16.520000457763672
2024-07-22,7.826247088917923,44.753875732620976,64.35643564356435,14.90999984741211
2024-07-23,7.137488153870773,51.98185168418057,40.5940594059406,14.720000267028809
2024-07-24,11.05066963922119,45.0575731492607,35.64356435643564,18.040000915527344
2024-07-25,13.901555468257904,43.21124843184922,51.48514851485149,18.459999084472656
2024-07-26,8.947995879417038,44.96145270413941,84.15841584158416,16.389999389648438
2024-07-29,8.738399471479417,45.78963893996102,49.504950495049506,16.600000381469727
2024-07-30,8.724156787041473,42.31532064172996,68.31683168316832,17.690000534057617
2024-07-31,10.946268127069473,45.46903212958809,65.34653465346535,16.360000610351562
2024-08-01,14.501913568600083,42.263451801464676,32.67326732673268,18.59000015258789
2024-08-02,18.597997187338258,41.70824626544466,28.71287128712871,23.389999389648438
2024-08-05,22.140894374346924,45.60707916312118,1.9801980198019802,38.56999969482422
2024-08-06,14.746858469785309,46.28255884281971,71.28712871287128,27.709999084472656
2024-08-07,11.73037656154709,44.69911034460529,33.663366336633665,27.850000381469727
2024-08-08,10.913575995169067,45.23698890453293,91.0891089108911,23.790000915527344
2024-08-09,7.84772823950386,41.9499006628193,51.48514851485149,20.3700008392334
2024-08-12,6.973874524222183,43.70117261556491,29.7029702970297,20.709999084472656
2024-08-13,7.76803897060852,45.37401085364184,90.0990099009901,18.1200008392334
2024-08-14,7.080426127283478,45.87490943957584,66.33663366336634,16.190000534057617
2024-08-15,7.777435325475693,43.70449096513045,80.19801980198021,15.229999542236328
2024-08-16,6.323433914471817,41.97939167029657,71.28712871287128,14.800000190734863
2024-08-19,6.77068983509903,52.14814855955515,80.19801980198021,14.649999618530273
2024-08-20,7.055256300460052,45.118064542467565,48.51485148514851,15.880000114440918
2024-08-21,6.487845343273544,42.19479126391903,62.37623762376238,16.270000457763672
2024-08-22,6.973354737230682,42.49447023844388,37.62376237623762,17.549999237060547
2024-08-23,7.472884458105469,48.02424768702855,89.10891089108911,15.859999656677246
2024-08-26,6.331103974586487,43.452349941297626,69.3069306930693,16.149999618530273
2024-08-27,5.878609925848007,43.71384229078076,48.51485148514851,15.430000305175781
2024-08-28,6.488022291986847,44.70420886177365,38.613861386138616,17.110000610351562
2024-08-29,7.967468018547439,50.777652767490544,67.32673267326733,15.649999618530273
2024-08-30,8.65408605516243,42.91341686467064,88.11881188118812,15.0
